SITE_ID,VISIT_NO,SITE_TYPE,LAKE_SAMP,TNT,LAT_DD,LON_DD,ST,EPA_REG,AREA_CAT7,NESLAKE,STRATUM,PANEL,DSGN_CAT,MDCATY,WGT,WGT_NLA,ADJWGT_CAT,URBAN,WSA_ECO3,WSA_ECO9,ECO_LEV_3,NUT_REG,NUTREG_NAME,ECO_NUTA,LAKE_ORIGIN,ECO3_X_ORIGIN,REF_CLUSTER,RT_NLA,HUC_2,HUC_8,FLAG_INFO,COMMENT_INFO,SAMPLED,SAMPLED_CHEM,INDXSAMP_CHEM,PTL,NTL,TURB,ANC,DOC,COND,SAMPLED_CHLA,INDXSAMP_CHLA,CHLA,PTL_COND,NTL_COND,CHLA_COND,TURB_COND,ANC_COND,SALINITY_COND
NLA06608-3169,1,PROB_Lake,Target_Sampled,Target,26.9362317,-80.8663011,FL,Region_4,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.0828908,FL,YES,PLNLOW,CPL,76,XIII,Southern Florida Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,SO-SO,3,3090101,,,YES,YES,YES,105,1200,28.6,2671.2,13.26,546,YES,YES,54.43,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE
NLA06608-3228,1,PROB_Lake,Target_Sampled,Target,32.570246,-99.6826183,TX,Region_6,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.1860872,TX,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,12,12060102,,,YES,YES,YES,74,658,9.65,2690.2,5.14,464,YES,YES,8.7,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-3265,1,PROB_Lake,Target_Sampled,Target,48.0564798,-117.40861,WA,Region_10,"(20,50]",,NLALake,OverSamp,"WMT_WA_(20,50]",0.01374344,72.06151606,21.4982483,WA,NO,WMTNS,WMT,15,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17010308,,,YES,YES,YES,7,338,0.561,2558.7,4.05,259,YES,YES,1.77,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-3303,1,PROB_Lake,Target_Sampled,Target,29.2461467,-98.3772099,TX,Region_6,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.1860872,TX,YES,PLNLOW,SPL,32,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,C,TRASH,12,12100301,,,YES,YES,YES,81,1535,3.21,4587.3,10,1754,YES,YES,35.42,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE
NLA06608-3313,1,PROB_Lake,Target_Sampled,Target,42.1231933,-111.8362486,ID,Region_10,"(50,100]",,NLALake,OverSamp,"XER_ID_(50,100]",0.09031038,10.96632932,3.3994325,ID,YES,WMTNS,XER,13,III,Xeric West,III,MAN-MADE,WMTNS MAN-MADE,G,SO-SO,16,16010202,,,YES,YES,YES,41,316,5.67,2416,2.3,245,YES,YES,7.73,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-3320,1,PROB_Lake,Target_Sampled,Target,34.9019537,-94.7657018,OK,Region_6,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,2.1514953,OK,NO,EHIGH,SAP,37,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,11,11110105,,,YES,YES,YES,88,612,28.6,527.3,6.15,91,YES,YES,19.07,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-3329,1,PROB_Lake,Target_Sampled,Target,48.4574113,-116.824496,ID,Region_10,"(50,100]",,NLALake,OverSamp,"WMT_ID_(50,100]",0.08376757,11.82287299,3.6649509,ID,NO,WMTNS,WMT,15,II,Western Forested Mountains,II,NATURAL,WMTNS NATURAL,F,SO-SO,17,17010215,,,YES,YES,YES,10,374,1.05,299.8,3.14,36,YES,YES,3.7,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-3480,1,PROB_Lake,Target_Sampled,Target,34.6296809,-97.0899395,OK,Region_6,"(10,20]",,NLALake,OverSamp,"SPL_OK_(10,20]",0.01922097,51.52566236,14.151046,OK,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,11,11130303,,,YES,YES,YES,88,1612,14.1,2512.2,10.47,260,YES,YES,38.88,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-3484,1,PROB_Lake,Target_Sampled,Target,42.6269512,-100.6121255,NE,Region_7,>100,,NLALake,OverSamp,SPL_NE_>100,0.06081946,16.2838239,4.1608113,NE,NO,PLNLOW,SPL,44,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10150004,,,YES,YES,YES,180,4319,78.1,9780.1,38.16,848,YES,YES,83.5,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-3608,1,PROB_Lake,Target_Sampled,Target,41.9753622,-97.2361035,NE,Region_7,"(20,50]",,NLALake,OverSamp,"TPL_NE_(20,50]",0.01204484,82.2238476,21.009679,NE,NO,PLNLOW,TPL,47,VI,Corn Belt and Northern Great Plains,VI,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,10,10220003,,,YES,YES,YES,191,1821,15.3,3561.6,13.07,544,YES,YES,52.85,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-3616,1,PROB_Lake,Target_Sampled,Target,36.05808,-99.922478,OK,Region_6,"(50,100]",,NLALake,OverSamp,"SPL_OK_(50,100]",0.07881169,12.56632614,3.4512251,OK,NO,PLNLOW,SPL,26,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11090201,,,YES,YES,YES,15,455,4.78,4096.9,5.01,772,YES,YES,1.69,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-3644,1,PROB_Lake,Target_Sampled,Target,41.7876294,-102.5219427,NE,Region_7,"(20,50]",,NLALake,OverSamp,"SPL_NE_(20,50]",0.02472871,40.04953639,10.2333803,NE,NO,PLNLOW,SPL,44,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,E,SO-SO,10,10180009,,,YES,YES,YES,58,2063,11,7495.6,34.26,922,YES,YES,19.2,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-3656,1,PROB_Lake,Target_Sampled,Target,42.4164663,-99.2910606,NE,Region_7,"(20,50]",,NLALake,OverSamp,"SPL_NE_(20,50]",0.02472871,40.04953639,10.2333803,NE,NO,PLNLOW,SPL,44,IV,Great Plains Grass and Shrublands,IVnat,NATURAL,PLNLOW NATURAL,E,TRASH,10,10220001,,,YES,YES,YES,471,5813,23.3,4233.8,24.91,426,YES,YES,428,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-3660,1,PROB_Lake,Target_Sampled,Target,40.1566865,-96.7797025,NE,Region_7,"(20,50]",,NLALake,OverSamp,"SPL_NE_(20,50]",0.02472871,40.04953639,10.2333803,NE,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,C,TRASH,10,10270202,,,YES,YES,YES,1329,2263,312,1131.2,7.27,135,YES,YES,5.25,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-3698,1,PROB_Lake,Target_Sampled,Target,41.8909739,-71.6849417,RI,Region_1,"(50,100]",,NLALake,OverSamp,"NAP_RI_(50,100]",0.14135162,7.006452,1.3770027,RI,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,REF,1,1090003,,,YES,YES,YES,6,300,1.09,89.2,4.79,93,YES,YES,4.59,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-3846,1,PROB_Lake,Target_Sampled,Target,41.394105,-71.6657301,RI,Region_1,"(20,50]",,NLALake,OverSamp,"NAP_RI_(20,50]",0.05219454,18.9746536,3.7291555,RI,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,NATURAL,EHIGH NATURAL,B,REF,1,1090005,,,YES,YES,YES,3,110,0.387,62.5,4.15,45,YES,YES,0.9,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-3890,1,PROB_Lake,Target_Sampled,Target,41.5800769,-71.7980271,RI,Region_1,>100,,NLALake,OverSamp,NAP_RI_>100,0.12837078,7.71494369,1.516245,RI,NO,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,NATURAL,EHIGH NATURAL,B,SO-SO,1,1100001,,,YES,YES,YES,1,98,0.665,21.6,2.78,51,YES,YES,2.77,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBED,1:LEAST DISTURBED
NLA06608-3911,1,PROB_Lake,Target_Sampled,Target,30.5371392,-92.4431037,LA,Region_6,"(20,50]",,NLALake,OverSamp,"CPL_LA_(20,50]",0.00261835,378.2428529,89.5672757,LA,YES,PLNLOW,CPL,34,X,Texas-Louisiana Coastal and Mississippi Alluvial Plains,CPL,MAN-MADE,PLNLOW MAN-MADE,D,REF,8,8080201,,,YES,YES,YES,43,643,5.78,862.8,5.88,151,YES,YES,29.12,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4056,1,PROB_Lake,Target_Sampled,Target,36.1430584,-98.6285654,OK,Region_6,>100,,NLALake,OverSamp,SPL_OK_>100,0.07157412,13.83703171,3.8002126,OK,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11100301,,,YES,YES,YES,75,651,5.71,3788.4,6.55,1320,YES,YES,8.08,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE
NLA06608-4064,1,PROB_Lake,Target_Sampled,Target,36.8486239,-102.875142,OK,Region_6,"(50,100]",,NLALake,OverSamp,"SPL_OK_(50,100]",0.07881169,12.56632614,3.4512251,OK,NO,PLNLOW,SPL,26,IV,Great Plains Grass and Shrublands,IVman,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11040002,,,YES,YES,YES,47,770,4.49,3711.6,7.05,857,YES,YES,10.19,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4206,1,PROB_Lake,Target_Sampled,Target,35.9212759,-97.413047,OK,Region_6,"(10,20]",,NLALake,OverSamp,"SPL_OK_(10,20]",0.01922097,51.52566236,14.151046,OK,YES,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11050002,,,YES,YES,YES,61,1627,7.74,2329.9,6.73,8300,YES,YES,66.96,1:LEAST DISTURBED,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,3:MOST DISTURBED
NLA06608-4252,1,REF_Lake,Target_Sampled,Target,43.496235,-72.9184855,VT,Region_1,"(20,50]",,NLALake,OverSamp,"NAP_VT_(20,50]",0.03417221,28.98183392,0,VT,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,2,2010002,,,YES,YES,YES,1,188,0.59,627.3,2.69,73,YES,YES,1.47,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4320,1,PROB_Lake,Target_Sampled,Target,36.7485899,-96.8551223,OK,Region_6,>100,,NLALake,OverSamp,SPL_OK_>100,0.07157412,13.83703171,3.8002126,OK,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,C,TRASH,11,11060001,,,YES,YES,YES,177,1871,11.2,2841.9,4.34,641,YES,YES,2.5,3:MOST DISTURBED,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4382,1,PROB_Lake,Target_Sampled,Target,34.7290335,-97.7730841,OK,Region_6,"(10,20]",,NLALake,OverSamp,"SPL_OK_(10,20]",0.01922097,51.52566236,14.151046,OK,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,11,11130303,,,YES,YES,YES,35,571,10.5,2583.6,5.72,302,YES,YES,12.08,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4413,1,PROB_Lake,Target_Sampled,Target,41.9202851,-71.7690605,RI,Region_1,"(50,100]",,NLALake,OverSamp,"NAP_RI_(50,100]",0.14135162,7.006452,1.3770027,RI,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,1,1100001,,,YES,YES,YES,8,251,1.05,32.5,3.63,90,YES,YES,2.56,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBED,1:LEAST DISTURBED
NLA06608-4414,1,PROB_Lake,Target_Sampled,Target,34.8862297,-95.1632214,OK,Region_6,"(20,50]",,NLALake,OverSamp,"SAP_OK_(20,50]",0.01607991,61.59071474,16.9153194,OK,NO,EHIGH,SAP,37,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,SO-SO,11,11110105,,,YES,YES,YES,38,480,5.3,733.2,4.31,95,YES,YES,12.1,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4440,1,PROB_Lake,Target_Sampled,Target,36.7359162,-97.0349779,OK,Region_6,>100,,NLALake,OverSamp,SPL_OK_>100,0.07157412,13.83703171,3.8002126,OK,YES,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,11,11060001,,,YES,YES,YES,38,803,7.32,2292,5.33,262,YES,YES,34.2,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4472,1,PROB_Lake,Target_Sampled,Target,35.4977422,-97.6793022,OK,Region_6,>100,,NLALake,OverSamp,SPL_OK_>100,0.07157412,13.83703171,3.8002126,OK,YES,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11100301,,,YES,YES,YES,282,816,35.1,2993,4.69,658,YES,YES,29.4,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4504,1,PROB_Lake,Target_Sampled,Target,36.8122814,-96.0413209,OK,Region_6,>100,,NLALake,OverSamp,SPL_OK_>100,0.07157412,13.83703171,3.8002126,OK,YES,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,REF,11,11070106,,,YES,YES,YES,32,680,4.32,976.7,7.8,142,YES,YES,18.51,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4610,1,PROB_Lake,Target_Sampled,Target,34.4885841,-96.9813973,OK,Region_6,"(20,50]",,NLALake,OverSamp,"SPL_OK_(20,50]",0.02910147,34.0317304,9.3464996,OK,YES,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,REF,11,11130303,,,YES,YES,YES,22,426,2.01,3662,5,358,YES,YES,5.38,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4643,1,PROB_Lake,Target_Sampled,Target,36.5147867,-96.1911658,OK,Region_6,>100,,NLALake,OverSamp,SPL_OK_>100,0.07157412,13.83703171,3.8002126,OK,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,11,11070107,,,YES,YES,YES,19,557,4.67,895.8,8.1,156,YES,YES,13.83,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4650,1,PROB_Lake,Target_Sampled,Target,32.7146,-92.4450157,LA,Region_6,>100,NESLake,NLALake,OverSamp,NESLake,0.12642225,7.83385336,1.8550434,LA,YES,PLNLOW,CPL,35,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,REF,8,8040206,,,YES,YES,YES,43,681,5.94,351.4,11.18,79,YES,YES,26.08,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4659,1,PROB_Lake,Target_Sampled,Target,35.3970673,-98.7075209,OK,Region_6,"(50,100]",,NLALake,OverSamp,"SPL_OK_(50,100]",0.07881169,12.56632614,3.4512251,OK,NO,PLNLOW,SPL,27,V,South Central Cultivated Great Plains,V,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11130302,,,YES,YES,YES,90,1247,15.6,2518.7,3.7,950,YES,YES,76.32,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4686,1,PROB_Lake,Target_Sampled,Target,31.3731727,-92.7440246,LA,Region_6,>100,,NLALake,OverSamp,CPL_LA_>100,0.00643975,153.7905445,36.417344,LA,NO,PLNLOW,CPL,35,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,D,SO-SO,11,11140207,,,YES,YES,YES,84,446,36.2,266.3,6.5,79,YES,YES,16.8,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4698,1,PROB_Lake,Target_Sampled,Target,32.0904584,-93.489763,LA,Region_6,"(20,50]",,NLALake,OverSamp,"CPL_LA_(20,50]",0.00261835,378.2428529,89.5672757,LA,NO,PLNLOW,CPL,35,IX,Southeastern Temperate Forested Plains and Hills,IX,NATURAL,PLNLOW NATURAL,D,SO-SO,11,11140206,,,YES,YES,YES,142,1333,7.44,2608.8,7.04,297,YES,YES,104.4,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,3:MOST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4828,1,PROB_Lake,Target_Sampled,Target,34.9659012,-97.6755188,OK,Region_6,"(20,50]",,NLALake,OverSamp,"SPL_OK_(20,50]",0.02910147,34.0317304,9.3464996,OK,NO,PLNLOW,SPL,29,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,E,SO-SO,11,11130303,,,YES,YES,YES,24,421,4.87,3384.5,5.45,367,YES,YES,4.62,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4929,1,PROB_Lake,Target_Sampled,Target,34.5893828,-96.6052751,OK,Region_6,"(10,20]",,NLALake,OverSamp,"SAP_OK_(10,20]",0.01062048,93.25127858,25.6106,OK,NO,EHIGH,SAP,37,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,EHIGH MAN-MADE,A,TRASH,11,11140104,,,YES,YES,YES,121,954,3.67,2815.1,7.51,290,YES,YES,38.3,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-4949,1,PROB_Lake,Target_Sampled,Target,36.0700177,-95.5588119,OK,Region_6,>100,,NLALake,OverSamp,TPL_OK_>100,0.03486227,28.40816871,7.8020404,OK,YES,PLNLOW,TPL,40,IX,Southeastern Temperate Forested Plains and Hills,IX,MAN-MADE,PLNLOW MAN-MADE,C,SO-SO,11,11070105,,,YES,YES,YES,82,623,9.66,1832.1,3.84,229,YES (Missing volume),YES,,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,9:NO DATA,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-9999,1,REF_Lake,Target_Sampled,Target,44.64231,-71.651789,VT,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,10,1080101,,,YES,YES,YES,1,149,0.516,133.8,2.94,29,YES,YES,1.02,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-ACAD_LAKES_0435,1,REF_Lake,Target_Sampled,Target,44.40788,-68.268509,ME,Region_1,,,,,,0,0,0,,YES,EHIGH,NAP,82,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1050002,,,YES,YES,YES,10,151,0.555,55.3,1.92,28,YES,YES,1.04,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-ALPS-1218,1,REF_Lake,Target_Sampled,Target,44.836404,-67.881905,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,82,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,SO-SO,1,1050002,,,YES,YES,YES,14,414,2.47,-40.9,11.36,18,YES,YES,1.09,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-ALSC:020149,1,REF_Lake,Target_Sampled,Target,44.348811,-74.401491,NY,Region_2,,,,,,0,0,0,,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,2,2010006,,,YES,YES,YES,5,191,0.752,139.7,3.36,29,YES,YES,3.27,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-ELS:1C2-032,1,REF_Lake,Target_Sampled,Target,43.296358,-71.428103,NH,Region_1,,,,,,0,0,0,,YES,EHIGH,NAP,59,XIV,Eastern Coastal Plain,CPL,NATURAL,EHIGH NATURAL,B,SO-SO,1,1070002,,,YES,YES,YES,11,264,4.86,92.7,4.27,30,YES,YES,14.18,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-ELS:1C3-003,1,REF_Lake,Target_Sampled,Target,45.653548,-69.927263,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,58,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1030001,,,YES,YES,YES,9,256,0.64,113.5,6.59,18,YES,YES,2.72,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-ELS:1D1-035,1,REF_Lake,Target_Sampled,Target,41.848175,-70.617682,MA,Region_1,,,,,,0,0,0,,YES,PLNLOW,CPL,84,XIV,Eastern Coastal Plain,CPL,NATURAL,PLNLOW NATURAL,D,REF,1,1090002,,,YES,YES,YES,23,444,6.3,92.9,2.16,54,YES,YES,31.36,1:LEAST DISTURBED,1:LEAST DISTURBED,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-ELS:1D2-087,1,REF_Lake,Non_Target,NonTarget,42.323799,-72.092123,MA,Region_1,,,,,,0,0,0,,YES,EHIGH,CPL,59,XIV,Eastern Coastal Plain,CPL,MAN-MADE,EHIGH MAN-MADE,B,SO-SO,1,1080204,,,YES,YES,YES,35,532,3.92,164.9,6.48,58,YES,YES,16.8,2:INTERMEDIATE DISTURBANCE,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
NLA06608-ELS:1E1-052,1,REF_Lake,Target_Sampled,Target,45.207071,-68.209171,ME,Region_1,,,,,,0,0,0,,NO,EHIGH,NAP,82,VIII,Nutrient Poor Largely Glaciated Upper Midwest and Northeast,VIII,NATURAL,EHIGH NATURAL,B,REF,1,1020005,,,YES,YES,YES,10,130,0.458,74.5,4.38,21,YES,YES,1.67,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED,1:LEAST DISTURBED
